id,imdb_id,budget,revenue,original_title,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,roi
10683,tt0147612,3000000,2807390,Happiness,10/16/1998,75,6.9,1998,4013086.407,3755432.883,-257653.5243,0.935796667
11702,tt0120008,30000000,19204929,The Replacement Killers,2/6/1998,62,6.2,1998,40130864.07,25690346.51,-14440517.57,0.6401643
9276,tt0133751,15000000,40283321,The Faculty,12/25/1998,237,6.1,1998,20065432.04,53886815.98,33821383.94,2.685554733
825,tt0145734,20000000,3970078,Playing by Heart,12/30/1998,20,6.7,1998,26753909.38,5310755.352,-21443154.03,0.1985039
15037,tt0127723,10000000,25605015,Can't Hardly Wait,6/12/1998,74,6.2,1998,13376954.69,34251712.55,20874757.86,2.5605015
11675,tt0120694,17000000,55041738,Halloween: H20,8/5/1998,142,5.7,1998,22740822.97,73629083.53,50888260.56,3.237749294
11252,tt0155975,60000000,37141130,Psycho,12/4/1998,112,4.9,1998,80261728.14,49683521.32,-30578206.83,0.619018833
9457,tt0118956,45000000,11203026,Deep Rising,1/30/1998,61,5.8,1998,60196296.11,14986237.12,-45210058.99,0.248956133
14283,tt0120802,18000000,9495408,The Red Violin,9/10/1998,49,6.6,1998,24078518.44,12701964.26,-11376554.18,0.527522667
10029,tt0124198,30000000,9898412,Very Bad Things,9/11/1998,83,6.2,1998,40130864.07,13241060.88,-26889803.19,0.329947067
9425,tt0120157,75000000,14567883,Soldier,10/23/1998,94,5.8,1998,100327160.2,19487391.08,-80839769.1,0.19423844
9844,tt0120777,5000000,5879254,The Opposite of Sex,5/22/1998,28,5.4,1998,6688477.345,7864651.437,1176174.092,1.1758508
9452,tt0118798,30000000,29202884,Bulworth,5/15/1998,27,6.2,1998,40130864.07,39064565.61,-1066298.462,0.973429467
9464,tt0118789,1500000,2375097,Buffalo '66,1/20/1998,84,6.9,1998,2006543.204,3177156.496,1170613.292,1.583398
9490,tt0120693,8000000,17460020,Half Baked,1/16/1998,86,6.3,1998,10701563.75,23356189.64,12654625.89,2.1825025
3033,tt0120684,10000000,6451628,Gods and Monsters,1/21/1998,23,5.6,1998,13376954.69,8630313.544,-4746641.147,0.6451628
22256,tt0119934,25000000,777423,Without Limits,9/11/1998,11,6,1998,33442386.73,1039955.225,-32402431.5,0.03109692
9835,tt0120741,10000000,19000000,Jane Austen's Mafia!,7/24/1998,19,5.7,1998,13376954.69,25416213.91,12039259.22,1.9
16148,tt0120906,5000000,1980338,Zero Effect,1/30/1998,24,5.8,1998,6688477.345,2649089.17,-4039388.176,0.3960676
24746,tt0118736,2000000,124494,Six-String Samurai,9/18/1998,15,5.8,1998,2675390.938,166535.0597,-2508855.878,0.062247
4927,tt0138414,1500000,870751,Edge of Seventeen,5/14/1998,10,4.8,1998,2006543.204,1164799.667,-841743.5362,0.580500667
12257,tt0119304,15000000,10443316,Home Fries,11/25/1998,18,4.7,1998,20065432.04,13969976.5,-6095455.541,0.696221067
27791,tt0124102,1100000,631221,Strangeland,10/2/1998,14,4.8,1998,1471465.016,844381.4717,-627083.5443,0.573837273
17127,tt0120772,15000000,46905889,The Object of My Affection,4/17/1998,38,5.1,1998,20065432.04,62745795.19,42680363.15,3.127059267
42807,tt0120769,27000000,76000000,The Newton Boys,3/26/1998,16,6.4,1998,36117777.67,101664855.6,65547077.98,2.814814815
33644,tt0120703,20000000,37672350,How Stella Got Her Groove Back,8/14/1998,10,6.5,1998,26753909.38,50394131.9,23640222.52,1.8836175
10144,tt0097757,40000000,211343479,The Little Mermaid,11/17/1989,1042,7.1,1989,70359397.56,371749996.5,301390599,5.283586975
89,tt0097576,48000000,474171806,Indiana Jones and the Last Crusade,5/24/1989,2031,7.4,1989,84431277.07,834061065.3,749629788.2,9.878579292
639,tt0098635,16000000,92823546,When Harry Met Sally...,7/12/1989,532,7.1,1989,28143759.02,163275219.4,135131460.4,5.801471625
268,tt0096895,35000000,411348924,Batman,6/23/1989,1207,6.9,1989,61564472.87,723556562,661992089.1,11.7528264
165,tt0096874,40000000,332000000,Back to the Future Part II,11/20/1989,2436,7.2,1989,70359397.56,583982999.8,513623602.2,8.3
207,tt0097165,16400000,235860116,Dead Poets Society,6/2/1989,1426,7.9,1989,28847353,414874391.8,386027038.8,14.38171439
2978,tt0097428,37000000,215394738,Ghostbusters II,6/15/1989,569,6.2,1989,65082442.74,378876100.1,313793657.3,5.821479405
709,tt0097742,32000000,156167015,Licence to Kill,7/7/1989,332,5.6,1989,56287518.05,274695427.4,218407909.3,4.880219219
5825,tt0097958,27000000,71320000,National Lampoon's Christmas Vacation,12/1/1989,436,7.2,1989,47492593.35,125450805.9,77958212.5,2.641481481
9665,tt0097441,18000000,26828365,Glory,12/15/1989,207,7.1,1989,31661728.9,47190689.97,15528961.07,1.490464722
2756,tt0096754,70000000,90000098,The Abyss,8/8/1989,446,6.9,1989,123128945.7,158308816.9,35179871.16,1.285715686
942,tt0097733,25000000,227853986,Lethal Weapon 2,7/7/1989,608,6.5,1989,43974623.48,400791729.7,356817106.2,9.11415944
9618,tt0098439,55000000,63408614,Tango & Cash,12/22/1989,239,5.9,1989,96744171.65,111534797,14790625.38,1.152883891
1648,tt0096928,10000000,40485039,Bill & Ted's Excellent Adventure,2/17/1989,225,6.6,1989,17589849.39,71212573.86,53622724.47,4.0485039
9494,tt0097778,7500000,296000000,Look Who's Talking,10/12/1989,278,5.7,1989,13192387.04,520659542,507467154.9,39.46666667
9354,tt0097523,32000000,222724172,"Honey, I Shrunk the Kids",6/22/1989,390,5.9,1989,56287518.05,391768464.1,335480946.1,6.960130375
172,tt0098382,30000000,70200000,Star Trek V: The Final Frontier,6/9/1989,216,5.3,1989,52769548.17,123480742.7,70711194.55,2.34
10222,tt0097659,1500000,14697005,Kickboxer,4/20/1989,139,6.2,1989,2638477.409,25851810.44,23213333.04,9.798003333
10160,tt0097981,8000000,22168359,A Nightmare on Elm Street 5: The Dream Child,8/11/1989,128,5.6,1989,14071879.51,38993809.6,24921930.09,2.771044875
10134,tt0097138,500000,10166459,Cyborg,4/7/1989,73,4.8,1989,879492.4695,17882648.26,17003155.79,20.332918
11974,tt0096734,18000000,36602000,The 'Burbs,2/17/1989,157,6.4,1989,31661728.9,64382366.74,32720637.84,2.033444444
8913,tt0098084,11500000,57469467,Pet Sematary,4/21/1989,176,6.4,1989,20228326.8,101087926.9,80859600.11,4.997344957
11185,tt0098282,18000000,46908987,"See No Evil, Hear No Evil",5/12/1989,92,6.3,1989,31661728.9,82512201.64,50850472.74,2.606054833
2604,tt0096969,14000000,161001698,Born on the Fourth of July,12/20/1989,190,6.3,1989,24625789.15,283199561.9,258573772.8,11.50012129
2616,tt0098554,15000000,79258538,Uncle Buck,8/16/1989,179,6.6,1989,26384774.09,139414574.6,113029800.5,5.283902533
9942,tt0097815,11000000,49797148,Major League,4/6/1989,110,6.5,1989,19348834.33,87592433.34,68243599.01,4.527013455
8491,tt0098627,6500000,30218387,Weekend at Bernie's,7/5/1989,104,6.2,1989,11433402.1,53153687.62,41720285.51,4.648982615
10345,tt0097637,18598420,78247647,K-9,4/28/1989,120,5.5,1989,32714340.67,137636432.6,104922091.9,4.207220129
10142,tt0097027,22500000,18671317,Casualties of War,8/18/1989,91,6.5,1989,39577161.13,32842565.4,-6734595.733,0.829836311
10283,tt0097388,5000000,14000000,Friday the 13th Part VIII: Jason Takes Manhattan,7/28/1989,85,4.7,1989,8794924.695,24625789.15,15830864.45,2.8
11352,tt0096794,31000000,74134790,Always,12/22/1989,68,5.8,1989,54528533.11,130401979.1,75873445.96,2.391444839
24739,tt0097889,3000000,1145404,Miracle Mile,5/19/1989,19,6.9,1989,5276954.817,2014748.385,-3262206.432,0.381801333
11497,tt0096787,13800000,27100027,All Dogs Go to Heaven,11/17/1989,133,6.3,1989,24273992.16,47668539.34,23394547.18,1.963770072
9085,tt0097481,30000000,60864870,Harlem Nights,11/17/1989,41,5.9,1989,52769548.17,107060389.6,54290841.48,2.028829
12150,tt0098273,19000000,110879513,Sea of Love,9/15/1989,60,6.7,1989,33420713.84,195035393.4,161614679.6,5.835763842
10493,tt0097162,10000000,7825000,Dead Calm,4/7/1989,70,6.3,1989,17589849.39,13764057.15,-3825792.242,0.7825
12521,tt0098320,5000000,16554699,Shocker,10/27/1989,37,5.9,1989,8794924.695,29119466.21,20324541.52,3.3109398
403,tt0097239,7500000,145793296,Driving Miss Daisy,12/13/1989,181,6.9,1989,13192387.04,256448211.9,243255824.8,19.43910613
11562,tt0097123,19000000,18254702,Crimes and Misdemeanors,10/13/1989,86,6.9,1989,33420713.84,32109745.88,-1310967.957,0.960773789
4105,tt0096933,30000000,45892212,Black Rain,9/22/1989,114,6,1989,52769548.17,80723709.73,27954161.56,1.5297404
10161,tt0097937,645180,14743391,My Left Foot: The Story of Christy Brown,7/21/1989,94,7.3,1989,1134861.903,25933402.72,24798540.82,22.85159335
925,tt0097216,6500000,37295445,Do the Right Thing,6/30/1989,134,7.5,1989,11433402.1,65602126.05,54168723.95,5.737760769
11361,tt0097474,5000000,11642254,Halloween 5: The Revenge of Michael Myers,10/12/1989,83,5.2,1989,8794924.695,20478549.44,11683624.75,2.3284508
27418,tt0097967,12000000,15942628,Next of Kin,10/20/1989,24,5,1989,21107819.27,28042842.54,6935023.272,1.328552333
10135,tt0098206,15000000,30050028,Road House,5/19/1989,121,6.3,1989,26384774.09,52857546.67,26472772.58,2.0033352
14628,tt0097366,8045760,35150960,Fletch Lives,3/17/1989,46,5.9,1989,14152370.66,61830009.23,47677638.57,4.368880006
31608,tt0098471,15000000,40590000,Three Fugitives,1/27/1989,20,6.5,1989,26384774.09,71397198.68,45012424.59,2.706
37606,tt0098575,33000000,1132112,Valmont,11/17/1989,24,6.6,1989,58046502.99,1991367.957,-56055135.03,0.034306424
476,tt0097240,2500000,4729352,Drugstore Cowboy,9/9/1989,50,6.8,1989,4397462.348,8318858.939,3921396.592,1.8917408
183,tt0098663,6000000,14278900,The Wizard,12/15/1989,36,6.5,1989,10553909.63,25116370.05,14562460.41,2.379816667
15138,tt0097758,7000000,793775,Little Monsters,8/25/1989,26,5.7,1989,12312894.57,1396238.27,-10916656.3,0.113396429
10020,tt0101414,25000000,377350553,Beauty and the Beast,11/12/1991,1703,7.3,1991,40027321.05,604173269.3,564145948.3,15.09402212
280,tt0103064,100000000,520000000,Terminator 2: Judgment Day,7/1/1991,2836,7.5,1991,160109284.2,832568277.8,672458993.6,5.2
879,tt0102057,70000000,300854823,Hook,12/11/1991,834,6.5,1991,112076498.9,481696503.6,369620004.6,4.297926043
8367,tt0102798,48000000,390493908,Robin Hood: Prince of Thieves,6/14/1991,518,6.5,1991,76852456.41,625217000.9,548364544.5,8.13528975
8010,tt0102034,30000000,15556340,Highlander II: The Quickening,1/30/1991,93,4.8,1991,48032785.26,24907144.62,-23125640.64,0.518544667
1598,tt0101540,35000000,182300000,Cape Fear,11/15/1991,289,6.9,1991,56038249.47,291879225.1,235840975.6,5.208571429
174,tt0102975,27000000,96900000,Star Trek VI: The Undiscovered Country,12/5/1991,237,6.6,1991,43229506.73,155145896.4,111916389.7,3.588888889
37137,tt0102510,23000000,86930411,The Naked Gun 2Â½: The Smell of Fear,6/28/1991,257,6.5,1991,36825135.36,139183658.8,102358523.4,3.779583087
1089,tt0102685,24000000,83531958,Point Break,7/12/1991,468,6.7,1991,38426228.21,133742420,95316191.82,3.48049825
2924,tt0101393,75000000,152368585,Backdraft,5/24/1991,193,6.2,1991,120081963.1,243956250.8,123874287.6,2.031581133
2907,tt0101272,30000000,191502426,The Addams Family,11/22/1991,414,6.6,1991,48032785.26,306613163.5,258580378.2,6.3834142
9292,tt0102070,65000000,17218080,Hudson Hawk,5/23/1991,155,5.6,1991,104071034.7,27567744.64,-76503290.09,0.264893538
10249,tt0102803,42000000,62000000,The Rocketeer,6/21/1991,149,6.3,1991,67245899.36,99267756.2,32021856.84,1.476190476
1541,tt0103074,16000000,45361000,Thelma & Louise,5/24/1991,375,7,1991,25617485.47,72627172.4,47009686.93,2.8350625
10537,tt0101761,38000000,34416893,The Doors,3/1/1991,129,6.5,1991,60841527.99,55104641.02,-5736886.97,0.905707711
1497,tt0103060,25000000,78,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,3/22/1991,161,6,1991,40027321.05,124.8852417,-40027196.16,3.12E-06
11933,tt0102558,40000000,8479793,Nothing but Trouble,2/14/1991,36,5.3,1991,64043713.68,13576935.87,-50466777.8,0.211994825
274,tt0102926,19000000,272742922,The Silence of the Lambs,2/14/1991,2679,7.9,1991,30420764,436686740.1,406265976.1,14.35489063
290,tt0101410,9000000,6153939,Barton Fink,8/1/1991,201,7,1991,14409835.58,9853027.683,-4556807.895,0.683771
11284,tt0101917,11000000,34872033,Freddy's Dead: The Final Nightmare,9/5/1991,141,5.4,1991,17612021.26,55833362.42,38221341.16,3.170184818
9319,tt0102266,29000000,59509925,The Last Boy Scout,12/11/1991,274,6.4,1991,46431692.42,95280914.94,48849222.53,2.052066379
820,tt0102138,40000000,205405498,JFK,12/20/1991,258,7.2,1991,64043713.68,328873272.5,264829558.9,5.13513745
650,tt0101507,6500000,57504069,Boyz n the Hood,7/12/1991,168,7.3,1991,10407103.47,92069353.26,81662249.79,8.846779846
2453,tt0102005,23000000,7434726,Harley Davidson and the Marlboro Man,8/23/1991,44,6.4,1991,36825135.36,11903686.58,-24921448.78,0.323248957
9594,tt0101764,15000000,30102717,Double Impact,8/10/1991,113,5.1,1991,24016392.63,48197244.71,24180852.08,2.0068478
10276,tt0103241,35000000,63710000,What About Bob?,5/17/1991,128,6.8,1991,56038249.47,102005625,45967375.49,1.820285714
11187,tt0103956,13000000,20560255,Child's Play 3,8/30/1991,114,5.5,1991,20814206.95,32918877.11,12104670.16,1.581558077
1406,tt0101587,26000000,124033791,City Slickers,6/7/1991,114,6.1,1991,41628413.89,198589614.9,156961201,4.770530423
9595,tt0102059,26000000,181096164,Hot Shots!,7/31/1991,313,6.2,1991,41628413.89,289951771.9,248323358,6.965237077
13888,tt0102782,11000000,2807854,Return to the Blue Lagoon,8/2/1991,78,5,1991,17612021.26,4495634.941,-13116386.32,0.255259455
1633,tt0101921,11000000,119418501,Fried Green Tomatoes,12/27/1991,134,7.3,1991,17612021.26,191200107.1,173588085.9,10.85622736
13154,tt0102915,8000000,2275557,Showdown in Little Tokyo,8/23/1991,39,5.4,1991,12808742.74,3643378.024,-9165364.711,0.284444625
7442,tt0102945,19000000,174999005,Sleeping with the Enemy,2/8/1991,114,6.1,1991,30420764,280189654.3,249768890.3,9.210473947
20421,tt0102802,18000000,11657385,Rock-A-Doodle,8/2/1991,21,5.3,1991,28819671.15,18664555.68,-10155115.48,0.6476325
177,tt0101889,24000000,41895491,The Fisher King,9/9/1991,158,6.8,1991,38426228.21,67078570.75,28652342.54,1.745645458
15413,tt0101757,10000000,25196249,Don't Tell Mom the Babysitter's Dead,6/7/1991,48,5.9,1991,16010928.42,40341533.92,24330605.5,2.5196249
19200,tt0105378,14000000,2735731,Shadows and Fog,12/5/1991,26,6,1991,22415299.79,4380159.322,-18035140.47,0.195409357
10337,tt0101516,30000000,49114016,Bugsy,12/10/1991,41,5.7,1991,48032785.26,78636099.46,30603314.2,1.637133867
1496,tt0101615,6000000,1193062,Cool as Ice,10/18/1991,14,3.9,1991,9606557.052,1910203.028,-7696354.023,0.198843667
14362,tt0102614,14000000,39673161,Out for Justice,4/12/1991,44,5.6,1991,22415299.79,63520414.09,41105114.31,2.833797214
10333,tt0102713,30000000,74787599,The Prince of Tides,12/25/1991,18,5.9,1991,48032785.26,119741889.4,71709104.17,2.492919967
1713,tt0102175,14000000,32482682,Jungle Fever,6/7/1991,34,5.5,1991,22415299.79,52007789.64,29592489.85,2.320191571
10952,tt0102526,8500000,47624253,New Jack City,3/8/1991,58,6,1991,13609289.16,76250850.58,62641561.42,5.602853294
41780,tt0102749,8000000,10400000,A Rage in Harlem,5/3/1991,10,6,1991,12808742.74,16651365.56,3842622.821,1.3
11890,tt0102603,35000000,23562716,Oscar,4/26/1991,77,6.3,1991,56038249.47,37726095.92,-18312153.54,0.673220457
21219,tt0102460,23000000,20246790,Mobsters,7/26/1991,15,6,1991,36825135.36,32416990.54,-4408144.823,0.880295217
2071,tt0102900,22000000,11511031,Shattered,10/11/1991,11,6.5,1991,35224042.52,18430229.34,-16793813.19,0.523228682
12227,tt0103247,14000000,34793160,White Fang,1/18/1991,59,6.5,1991,22415299.79,55707079.42,33291779.64,2.485225714
25330,tt0101786,17000000,4603929,Dutch,7/19/1991,25,6.6,1991,27218578.31,7371317.767,-19847260.55,0.270819353
34376,tt0102395,13000000,3752426,Mannequin Two: On the Move,1/7/1991,11,4.8,1991,20814206.95,6007982.408,-14806224.54,0.288648154
562,tt0095016,28000000,140767956,Die Hard,7/15/1988,2800,7.2,1988,51628948.65,259560770.4,207931821.8,5.027427
2280,tt0094737,18000000,151668774,Big,6/3/1988,564,6.7,1988,33190038.42,279660690.9,246470652.4,8.426043
37136,tt0095705,12000000,78756177,The Naked Gun: From the Files of Police Squad!,12/2/1988,543,6.8,1988,22126692.28,145217807.8,123091115.5,6.56301475
13704,tt0095519,8000000,22433275,License to Drive,7/6/1988,52,6.2,1988,14751128.18,41364514.39,26613386.21,2.804159375
4011,tt0094721,15000000,73326666,Beetlejuice,2/29/1988,739,7,1988,27658365.35,135206381.2,107548015.8,4.8884444
380,tt0095953,25000000,354825435,Rain Man,12/11/1988,934,7.4,1988,46097275.58,654259434.4,608162158.8,14.1930174
11690,tt0092675,1500000,11806119,Bloodsport,2/26/1988,180,6.4,1988,2765836.535,21769196.84,19003360.31,7.870746
9602,tt0094898,39000000,288752301,Coming to America,6/28/1988,500,6.4,1988,71911749.9,532427775.7,460516025.8,7.403905154
1370,tt0095956,63000000,189015611,Rambo III,5/24/1988,385,5.7,1988,116165134.5,348524188.3,232359053.9,3.000247794
9493,tt0096320,15000000,216614388,Twins,12/9/1988,287,5.5,1988,27658365.35,399413325.5,371754960.2,14.4409592
856,tt0096438,70000000,329803958,Who Framed Roger Rabbit,6/21/1988,723,6.9,1988,129072371.6,608122557.5,479050185.9,4.711485114
12144,tt0095489,12300000,84460846,The Land Before Time,11/18/1988,340,6.9,1988,22679859.58,155736595.7,133056736.2,6.866735447
7520,tt0094889,20000000,171504781,Cocktail,7/29/1988,175,5.5,1988,36877820.46,316236126.1,279358305.6,8.57523905
10585,tt0094862,9000000,44196684,Child's Play,11/8/1988,254,6.2,1988,16595019.21,81493868.88,64898849.67,4.910742667
847,tt0096446,35000000,57269863,Willow,5/1/1988,250,6.7,1988,64536185.81,105599386.3,41063200.47,1.6362818
10131,tt0095742,7000000,72500000,A Nightmare on Elm Street 4: The Dream Master,8/19/1988,135,5.9,1988,12907237.16,133682099.2,120774862,10.35714286
287,tt0094812,7000000,50888000,Bull Durham,6/15/1988,81,6.3,1988,12907237.16,93831926.38,80924689.22,7.269714286
9604,tt0095963,29000000,34994648,Red Heat,6/17/1988,172,5.6,1988,53472839.67,64526317.3,11053477.63,1.206712
623,tt0095159,7500000,62493712,A Fish Called Wanda,7/15/1988,270,6.8,1988,13829182.67,115231594.6,101402411.9,8.332494933
9599,tt0094761,19000000,8247943,The Blob,8/5/1988,65,6,1988,35033929.44,15208308.06,-19825621.38,0.434102263
11285,tt0094890,17500000,25024919,Cocoon: The Return,9/13/1988,46,5.7,1988,32268092.9,46143223.5,13875130.59,1.429995371
1632,tt0095647,15000000,34604000,Mississippi Burning,12/8/1988,144,7.1,1988,27658365.35,63806004.96,36147639.62,2.306933333
3525,tt0096463,28000000,103173635,Working Girl,12/20/1988,116,6.4,1988,51628948.65,190240939.4,138611990.7,3.684772679
8337,tt0096256,4000000,13008928,They Live,11/23/1988,229,6.9,1988,7375564.092,23987045.56,16611481.47,3.252232
15158,tt0095863,3000000,7282851,Phantasm II,7/8/1988,25,6.1,1988,5531673.069,13428783.58,7897110.512,2.427617
11357,tt0095271,5000000,17768757,Halloween 4: The Return of Michael Myers,10/21/1988,92,5.9,1988,9219455.115,32763651.52,23544196.41,3.5537514
10117,tt0094612,7000000,20256975,Action Jackson,2/12/1988,22,5.4,1988,12907237.16,37351654.36,24444417.2,2.893853571
2321,tt0095593,10000000,21486757,Married to the Mob,8/19/1988,25,6,1988,18438910.23,39619238.35,21180328.12,2.1486757
10281,tt0095179,2800000,19170001,Friday the 13th Part VII: The New Blood,5/13/1988,81,5.4,1988,5162894.865,35347392.76,30184497.89,6.846428929
859,tt0094947,14000000,34670720,Dangerous Liaisons,12/16/1988,124,6.7,1988,25814474.32,63929029.37,38114555.05,2.47648
12120,tt0095687,20000000,13854000,My Stepmother is an Alien,12/9/1988,65,5.6,1988,36877820.46,25545266.23,-11332554.23,0.6927
10675,tt0095174,20000000,17637950,Frantic,2/16/1988,87,6.4,1988,36877820.46,32522457.67,-4355362.791,0.8818975
24929,tt0095990,6200000,9205924,Return of the Living Dead Part II,1/15/1988,35,6.1,1988,11432124.34,16974720.62,5542596.28,1.484826452
10306,tt0095889,10500000,14144000,Poltergeist III,6/10/1988,58,4.4,1988,19360855.74,26079994.63,6719138.888,1.347047619
9013,tt0095631,30000000,38413606,Midnight Run,7/20/1988,105,6.9,1988,55316730.69,70830503.27,15513772.58,1.280453533
9395,tt0094602,7500000,18869631,Above the Law,4/8/1988,67,5.9,1988,13829182.67,34793543.21,20964360.54,2.5159508
11051,tt0095497,7000000,8373585,The Last Temptation of Christ,8/12/1988,76,6.7,1988,12907237.16,15439978.21,2532741.051,1.196226429
48309,tt0095904,1300000,354704,Prison,3/4/1988,11,6.8,1988,2397058.33,654035.5215,-1743022.809,0.272849231
2617,tt0095253,24000000,43455230,The Great Outdoors,6/17/1988,65,6.2,1988,44253384.55,80126708.5,35873323.95,1.810634583
9540,tt0094964,13000000,8038508,Dead Ringers,9/23/1988,65,6.9,1988,23970583.3,14822132.74,-9148450.56,0.618346769
26386,tt0095107,6000000,28202109,Ernest Saves Christmas,11/11/1988,23,5.2,1988,11063346.14,52001615.62,40938269.48,4.7003515
59797,tt0094701,4000000,9797098,Bad Dreams,4/8/1988,11,4.9,1988,7375564.092,18064781.05,10689216.96,2.4492745
24924,tt0093624,1200000,3109904,Night of the Demons,10/14/1988,30,5.4,1988,2212669.228,5734324.068,3521654.841,2.591586667
10132,tt0096219,4000000,3468572,Talk Radio,12/21/1988,16,5.5,1988,7375564.092,6395668.774,-979895.3186,0.867143
2210,tt0097257,10000000,3916303,Earth Girls Are Easy,9/8/1988,43,5.5,1988,18438910.23,7221235.945,-11217674.29,0.3916303
40820,tt0095927,15000000,21032267,Punchline,10/7/1988,19,5.1,1988,27658365.35,38781208.32,11122842.97,1.402151133
10127,tt0094919,4500000,3813293,Critters 2,4/29/1988,40,4.5,1988,8297509.604,7031296.731,-1266212.873,0.847398444
29787,tt0095652,7000000,5344577,Monkey Shines,7/29/1988,17,6,1988,12907237.16,9854817.553,-3052419.609,0.763511
24348,tt0095895,2500000,589244,Powaqqatsi,4/29/1988,18,7.2,1988,4609727.558,1086501.722,-3523225.836,0.2356976
11503,tt0096071,7000000,19595031,The Serpent and the Rainbow,2/5/1988,37,5.7,1988,12907237.16,36131101.76,23223864.6,2.799290143
10126,tt0094894,6000000,46616067,Colors,4/15/1988,36,6.4,1988,11063346.14,85954947.47,74891601.33,7.7693445
19382,tt0094746,20000000,51684798,Biloxi Blues,3/25/1988,24,6.4,1988,36877820.46,95301135.06,58423314.6,2.5842399
7091,tt0098577,2000000,725131,Vampire's Kiss,9/17/1988,28,5.5,1988,3687782.046,1337062.541,-2350719.505,0.3625655
11347,tt0095488,2500000,1189315,The Lair of the White Worm,9/14/1988,19,5.4,1988,4609727.558,2192967.252,-2416760.306,0.475726
35119,tt0094924,15000000,6908797,A Cry in the Dark,11/11/1988,16,5.5,1988,27658365.35,12739068.77,-14919296.58,0.460586467
12663,tt0098180,16000000,4192440,Red Scorpion,12/24/1988,22,4.6,1988,29502256.37,7730402.481,-21771853.89,0.2620275
19051,tt0093744,5000000,3569939,The New Adventures of Pippi Longstocking,7/6/1988,10,5.7,1988,9219455.115,6582578.475,-2636876.64,0.7139878
106,tt0093773,18000000,98235548,Predator,6/11/1987,1250,7.1,1987,34543447.89,188521918.5,153978470.6,5.457530444
600,tt0093058,17000000,46357676,Full Metal Jacket,6/26/1987,1311,7.7,1987,32624367.45,88964109.17,56339741.72,2.726922118
88,tt0092890,6000000,213954274,Dirty Dancing,8/21/1987,654,6.9,1987,11514482.63,410595461.9,399080979.2,35.65904567
957,tt0094012,22700000,38119483,Spaceballs,6/24/1987,496,6.5,1987,43563125.94,73154354.13,29591228.19,1.679272379
708,tt0093428,40000000,191185897,The Living Daylights,6/29/1987,238,6,1987,76763217.52,366901115,290137897.4,4.779647425
5548,tt0093870,13000000,53000000,RoboCop,7/17/1987,834,6.8,1987,24948045.69,101711263.2,76763217.52,4.076923077
765,tt0092991,3600000,5923044,Evil Dead II,3/13/1987,383,7.5,1987,6908689.577,11366797.87,4458108.297,1.64529
941,tt0093409,15000000,120207127,Lethal Weapon,3/6/1987,801,6.6,1987,28786206.57,230687145.9,201900939.4,8.013808467
865,tt0093894,27000000,38122105,The Running Man,11/13/1987,352,6.3,1987,51815171.83,73159385.96,21344214.14,1.411929815
580,tt0093300,23000000,51881013,Jaws: The Revenge,7/17/1987,111,3.7,1987,44138850.08,99563837.16,55424987.08,2.255696217
2493,tt0093779,16000000,30857814,The Princess Bride,9/18/1987,1000,7.5,1987,30705287.01,59218627.21,28513340.2,1.928613375
10072,tt0093629,5000000,44793222,A Nightmare on Elm Street 3: Dream Warriors,2/27/1987,168,6.2,1987,9595402.19,85961796.1,76366393.91,8.9586444
10673,tt0094291,15000000,43848069,Wall Street,12/10/1987,294,6.7,1987,28786206.57,84147971.46,55361764.89,2.9232046
96,tt0092644,20000000,299965036,Beverly Hills Cop II,5/18/1987,333,6.1,1987,38381608.76,575657032.7,537275423.9,14.9982518
11411,tt0094074,17000000,19300000,Superman IV: The Quest for Peace,7/23/1987,149,4.3,1987,32624367.45,37038252.45,4413885.008,1.135294118
378,tt0093822,6000000,29180280,Raising Arizona,3/1/1987,268,7,1987,11514482.63,55999304.53,44484821.9,4.86338
117,tt0094226,25000000,76270454,The Untouchables,6/2/1987,751,7.5,1987,47977010.95,146369136.3,98392125.32,3.05081816
801,tt0093105,13000000,123922370,"Good Morning, Vietnam",12/23/1987,363,7,1987,24948045.69,237816996.1,212868950.4,9.53249
746,tt0093389,23000000,43984230,The Last Emperor,10/21/1987,165,7.1,1987,44138850.08,84409275.38,40270425.3,1.912357826
10998,tt0093010,14000000,320145693,Fatal Attraction,9/11/1987,131,6.4,1987,26867126.13,614385336.8,587518210.6,22.8675495
635,tt0092563,17000000,17185632,Angel Heart,3/6/1987,139,6.7,1987,32624367.45,32980610.19,356242.7399,1.010919529
1825,tt0093692,25000000,16057580,Over the Top,2/13/1987,182,5.4,1987,47977010.95,30815787.66,-17161223.29,0.6423032
1547,tt0093437,8500000,32222567,The Lost Boys,7/31/1987,295,6.5,1987,16312183.72,61837697.99,45525514.27,3.790890235
16288,tt0092796,3500000,14000000,Creepshow 2,5/1/1987,42,5.8,1987,6716781.533,26867126.13,20150344.6,4
10780,tt0093693,1880006,26713187,Overboard,12/16/1987,115,6.6,1987,3607882.738,51264754.61,47656871.87,14.20909667
10937,tt0092618,3000000,3221568,Barfly,9/2/1987,35,7.1,1987,5757241.314,6182448.129,425206.8145,1.073856
12626,tt0092699,20000000,51249404,Broadcast News,12/16/1987,42,6.3,1987,38381608.76,98351728.68,59970119.92,2.5624702
918,tt0092666,18000000,39321715,Blind Date,3/27/1987,57,5.6,1987,34543447.89,75461534.05,40918086.16,2.184539722
